Name,Emotion,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
03-01-01-01-01-02-08.wav,NEUTRAL,-681.0025024414062,67.64850616455078,7.725306987762451,21.931631088256836,6.958628177642822,0.8019436597824097,5.975654602050781,-7.586679935455322,1.3758183717727661,-1.839338779449463,1.2272741794586182,-2.213174343109131,0.007325093261897564,1.838344693183899,-2.377124071121216,-1.5163331031799316,-0.7282845973968506,3.4991683959960938,1.1012555360794067,1.8177363872528076,19.91569642593353,14.968666786117309,17.49961238916748,15.16227033522594,16.530045363664446,17.042959334599725,44.36758665780566,0.16107994128184713
03-01-08-02-01-02-08.wav,SURPRISED,-552.3672485351562,49.29168701171875,-4.5664262771606445,6.259776592254639,-1.4917259216308594,-1.6722700595855713,1.8266448974609375,-15.208135604858398,-2.1378633975982666,-0.36700040102005005,-3.8519387245178223,-5.717831611633301,-1.895349144935608,2.940452814102173,-1.5198497772216797,-1.3998950719833374,1.8302099704742432,3.2501373291015625,3.0320608615875244,7.274064540863037,21.3170818774027,15.81126233128062,16.981848112496504,15.443698197831765,17.277950154172622,17.846510992491567,44.81693173024283,0.1426849365234375
03-01-05-01-02-01-08.wav,ANGRY,-600.309814453125,46.620052337646484,8.670775413513184,11.184935569763184,-0.25506508350372314,-0.07118993252515793,7.770076274871826,-6.232245922088623,-3.707411766052246,-3.2773313522338867,-1.4970166683197021,-1.7484101057052612,-0.7225971817970276,0.7457819581031799,-0.8132562637329102,1.0576183795928955,0.9047823548316956,0.35448893904685974,0.03681541606783867,3.3094778060913086,20.871871398666507,15.786766730769088,17.557145104006985,15.478926625860296,16.03039653893969,16.557058906459943,44.27699204284958,0.14685776654411764
03-01-03-02-02-02-08.wav,HAPPY,-542.6259155273438,49.680728912353516,-22.962772369384766,9.118453979492188,1.5387178659439087,-11.664796829223633,-3.7595598697662354,-13.144970893859863,-4.376731872558594,-2.8395304679870605,-9.663785934448242,-5.542611122131348,-5.6598405838012695,0.21633543074131012,-1.8692275285720825,-3.1945126056671143,-1.3488653898239136,0.691491961479187,-1.3515989780426025,3.996366500854492,20.380845639622898,18.695596213475223,18.71518569401364,16.64942879008245,17.622354733021027,19.464437927434968,46.34110091238563,0.1741555606617647
03-01-02-01-02-01-08.wav,CALM,-708.5634155273438,66.58761596679688,21.86151123046875,21.603151321411133,9.848386764526367,7.626518726348877,5.362720966339111,-7.074170112609863,0.4761354625225067,0.0046837362460792065,0.5479114055633545,-4.3964738845825195,2.1706531047821045,-0.31192174553871155,-1.9726179838180542,-0.8416416049003601,-0.9719321727752686,3.7418863773345947,1.3187572956085205,2.9725279808044434,20.524264842230828,14.12912666557352,16.736720774861823,15.250294473262686,16.601408535022905,15.692116616935454,44.503954695548934,0.17173828125
03-01-05-02-01-01-08.wav,ANGRY,-471.00103759765625,46.070404052734375,-14.330333709716797,3.5532634258270264,-12.781025886535645,-7.592483043670654,7.563657760620117,-9.318291664123535,-6.32053804397583,-2.723461866378784,-1.6259351968765259,-1.6526997089385986,-2.655708074569702,-1.6192249059677124,-1.8298678398132324,-0.44451743364334106,-1.3042478561401367,0.4499243497848511,1.5811364650726318,6.616781711578369,23.56047097142046,16.135659670399136,17.266652660873,16.958366562918858,17.626560391514086,18.76091553971271,44.331379416974414,0.15137570403343023
03-01-02-02-02-02-08.wav,CALM,-713.5719604492188,65.56839752197266,14.442066192626953,21.615489959716797,7.0078229904174805,6.212831020355225,3.9634792804718018,-6.26084041595459,1.3804008960723877,-1.920162320137024,-0.4535747766494751,-7.942868709564209,-0.9518467783927917,-0.8378220796585083,-1.113420844078064,-2.550847291946411,-2.136016607284546,2.4975366592407227,2.712381362915039,2.9812328815460205,21.313280949851567,16.0800718852539,18.262280031729954,15.547797344852425,16.872441542510355,16.446315478424157,44.76041915321193,0.17740686928353658
03-01-02-01-01-01-08.wav,CALM,-706.9209594726562,71.82814025878906,13.182998657226562,21.664398193359375,9.262008666992188,3.447693347930908,5.841771602630615,-7.04060173034668,-0.33274605870246887,-1.6865026950836182,1.5555140972137451,-5.310211658477783,0.22430430352687836,-1.3183953762054443,0.024765796959400177,-0.8430947661399841,-1.7111355066299438,2.413105010986328,0.9138932824134827,3.379082202911377,20.85444007087027,14.06527772762849,16.932279538329475,15.592175529835616,16.237003653415815,16.527880179876092,44.801257985444,0.16586851462339744
03-01-08-01-02-02-08.wav,SURPRISED,-625.641845703125,51.85100555419922,8.45984172821045,11.891866683959961,3.492372989654541,-0.49105167388916016,3.9098060131073,-10.505784034729004,-1.954371690750122,-1.7941710948944092,-2.019066333770752,-5.995733737945557,-2.7320358753204346,1.2397377490997314,-0.4161076843738556,-1.6375051736831665,0.02602296695113182,-0.5392599105834961,-0.6165178418159485,2.3010730743408203,19.301468313477056,14.674362428843095,17.66855019188659,15.535367841581298,16.471464905282172,16.279936334452486,44.4108949007669,0.1585669424019608
03-01-01-01-02-01-08.wav,NEUTRAL,-683.5370483398438,63.51032638549805,11.813030242919922,20.22076988220215,6.914349555969238,2.296722888946533,3.1121442317962646,-9.120954513549805,-0.9868935942649841,-2.985995054244995,0.1697319895029068,-3.346435070037842,0.8352177143096924,-0.22568467259407043,-3.098341703414917,-0.3632362186908722,-0.9461050629615784,3.82254695892334,0.1686358004808426,0.5417152643203735,19.66742981196014,15.16470141103468,17.93895648882816,15.558133928088061,16.211222962884005,16.61881669735654,44.43205429034629,0.18173317504084968
03-01-05-01-01-02-08.wav,ANGRY,-539.9125366210938,46.29904556274414,-0.25520482659339905,12.372509956359863,-6.671394348144531,-3.3484065532684326,7.261410236358643,-4.718106746673584,-3.3497440814971924,-4.319611549377441,-0.947850227355957,-2.240962028503418,-0.9229980707168579,1.1572500467300415,-2.226720094680786,-0.013063626363873482,0.4041365385055542,0.16925598680973053,-0.026459399610757828,1.888649821281433,22.56158232092085,15.71655341927543,16.62404310859246,16.012936228099978,16.70020456633544,16.901052055170364,43.920971255045984,0.13535093649839744
03-01-04-02-02-01-08.wav,SAD,-664.9930419921875,59.323875427246094,-1.1742515563964844,15.879746437072754,9.956027030944824,-0.6131154894828796,1.143478512763977,-11.942703247070312,-3.5732476711273193,5.2902350425720215,-7.269205093383789,-1.560007929801941,-0.020123343914747238,2.1080713272094727,-0.3139098286628723,-1.2817431688308716,-1.3636363744735718,4.186954021453857,1.0080938339233398,4.275237083435059,18.186814396728312,17.007168271960314,17.576428308359606,15.899709767955212,17.001010706477782,18.34155717748325,46.06458695732948,0.16201724646226415
03-01-08-01-01-01-08.wav,SURPRISED,-614.4390258789062,49.789852142333984,1.6896660327911377,10.976287841796875,5.4921770095825195,3.134533643722534,1.565675973892212,-12.791474342346191,0.9273571968078613,2.046452045440674,-1.0531105995178223,-4.546339988708496,1.5782513618469238,2.111215591430664,-0.2552528381347656,0.06905217468738556,0.4847739636898041,1.264266014099121,1.629394292831421,4.563157081604004,19.333994024882305,14.25091413043118,16.223221016988568,15.243830304868563,17.28066379108328,16.8923368326272,44.12235279579545,0.159002685546875
03-01-07-01-01-02-08.wav,DISGUST,-686.7425537109375,75.62344360351562,8.773571968078613,16.01771354675293,3.886863946914673,4.073657512664795,-0.6236128807067871,-7.881229400634766,-3.170537233352661,1.582832932472229,-1.9406803846359253,-2.236241340637207,-1.0605392456054688,1.8094290494918823,-0.5061419010162354,-0.5213977098464966,-2.2726895809173584,1.6772760152816772,0.49980154633522034,1.7920130491256714,20.374674929767718,13.952381744093397,15.940898541573729,15.105540750923636,16.96410176542479,16.580662511210353,45.00651186804289,0.1530715654481132
03-01-03-01-01-01-08.wav,HAPPY,-647.2014770507812,62.15176010131836,-6.938227653503418,18.69614601135254,7.275500774383545,0.7033082842826843,1.5012640953063965,-7.24897575378418,2.0318410396575928,-2.158639669418335,0.3289347290992737,-3.082444429397583,-0.5450772047042847,0.7602294087409973,-1.7850632667541504,-1.9732916355133057,-2.50565242767334,1.9718668460845947,-0.04012182354927063,2.8645827770233154,20.38998603913164,15.017166681759335,17.596544984462373,15.419719583131238,16.903436662443227,17.01991052154462,44.916175414504224,0.18760994412251655
03-01-04-01-01-02-08.wav,SAD,-732.971435546875,70.69063568115234,12.37075138092041,23.337007522583008,8.536956787109375,4.214550971984863,5.381937026977539,-4.337356090545654,1.6690921783447266,-2.7231850624084473,0.8138355612754822,-2.6697471141815186,1.8576585054397583,0.4731084406375885,1.025272250175476,-0.3729744255542755,-0.027305740863084793,2.531294107437134,1.3112765550613403,3.9852938652038574,20.236454599641647,13.940835644643103,16.68207892313255,15.27136990893771,16.02724378068274,16.350657435325594,44.75403914104935,0.1933008982035928
03-01-07-01-02-01-08.wav,DISGUST,-670.4570922851562,61.211517333984375,17.016481399536133,13.151335716247559,7.300238609313965,2.749274492263794,-1.6517879962921143,-9.591499328613281,-3.2634012699127197,2.8366341590881348,-4.060101509094238,-0.4476982653141022,-2.566732883453369,0.9005475044250488,-2.1171460151672363,-0.259298175573349,-2.196322202682495,0.5564352869987488,-2.2108702659606934,2.6055214405059814,20.594453398493783,15.937400776502484,17.071126130709054,15.403299328614954,17.037765648010836,17.03371693778754,45.7742488246326,0.19722541360294119
03-01-07-01-02-02-08.wav,DISGUST,-688.6666870117188,55.1844482421875,16.206077575683594,13.99644947052002,9.76648235321045,1.799439787864685,2.8688528537750244,-6.567539215087891,-3.097689390182495,2.457881450653076,-0.48434117436408997,2.278536558151245,-1.478576898574829,3.901618003845215,-0.6203194260597229,0.08035530149936676,-0.39593422412872314,1.2121150493621826,-1.4950515031814575,0.5238596200942993,20.976175705275562,15.016586169260117,16.972424288454718,15.07408090241933,15.78796335632706,16.30025760349413,45.39514694443688,0.1972391519201807
03-01-06-01-02-02-08.wav,FEARFUL,-573.1167602539062,45.57987594604492,-7.847675323486328,5.714669227600098,4.964580535888672,-4.498845100402832,3.5303609371185303,-15.041969299316406,-3.7200429439544678,-0.029788322746753693,-8.73907470703125,-2.8710341453552246,-3.355350971221924,1.9659548997879028,-1.9620848894119263,-2.5082881450653076,-5.212970733642578,1.3038491010665894,2.419241189956665,5.021511554718018,18.828339598061934,17.33186501098879,17.640513523204334,16.3783713427112,17.89000381363357,18.625386765943826,45.4371811931886,0.17932512775157233
